soc,ocv
0.906,4.097000918086859
0.907,4.097477746014295
0.908,4.097982533558204
0.909,4.098526767454645
0.91,4.099003595382079
0.911,4.09948042330951
0.912,4.100006757047902
0.913,4.100624810335351
0.914,4.10114278791043
0.915,4.1016738317757
0.916,4.10224602528862
0.917,4.102736451646127
0.918,4.10329504672897
0.919,4.103867240241895
0.92,4.1045209209183975
0.921,4.10510699285322
0.922,4.105679186366135
0.923,4.106156014293565
0.924,4.10682357339197
0.925,4.1073957669048955
0.926,4.108002437518889
0.927,4.10863551951622
0.928,4.109207713029135
0.929,4.109875272127545
0.93,4.11044746564046
0.931,4.11111502473887
0.932,4.1116872182517845
0.933,4.112398867455497
0.934,4.1130223364486
0.935,4.113689895547005
0.936,4.114368131899156
0.937,4.115100139427849
0.938,4.1157725706692485
0.939,4.116455497526115
0.94,4.117198344923628
0.941,4.11788598130841
0.942,4.1186489059923055
0.943,4.119411830676195
0.944,4.12017475536009
0.945,4.12093768004398
0.946,4.121737752097776
0.947,4.122558894997249
0.948,4.123321819681145
0.949,4.124180109950525
0.95,4.1249430346344145
0.951,4.12570595931831
0.952,4.126564249587685
0.953,4.127517905442555
0.954,4.128323148408201
0.955,4.129234485981305
0.956,4.1300516217182395
0.957,4.130378873007145
0.958,4.130664969763606
0.959,4.1309510665200655
0.96,4.131332528862011
0.961,4.13161862561847
0.962,4.13190472237493
0.963,4.132357557714956
0.964,4.132667647058826
0.965,4.13304910940077
0.966,4.133430571742715
0.967,4.13381203408466
0.968,4.1341934964266045
0.969,4.134574958768555
0.97,4.1349564211105
0.971,4.135481460293063
0.972,4.135910076965365
0.973,4.13629153930731
0.974,4.136768367234746
0.975,4.1372451951621745
0.976,4.13772202308961
0.977,4.13819885101704
0.978,4.13877104452996
0.979,4.139247872457395
0.98,4.139820065970316
0.981,4.140296893897745
0.982,4.140869087410666
0.983,4.141502431945449
0.984,4.14210884002199
0.985,4.142712552230204
0.986,4.1433652954844336
0.987,4.144018038586545
0.988,4.144792005892155
0.989,4.145542001099505
0.99,4.1463049257833955
0.991,4.147163216052775
0.992,4.148044678490423
0.993,4.14897516217702
0.994,4.150017722739139
0.995,4.15116857064321
0.996,4.1524083232545355
0.997,4.15378789788992
0.998,4.1554600219901054
0.999,4.157572887188691
1.0,4.18282994502474
